artifact_id,museum_no,designation,publications_key,publications_type,publications_exact_ref,publications_comment,provenience,period,dates,collections,genres,materials,artifact_type,height,thickness,width,weight,elevation,excavation_no,findspot_square,findspot_comments,stratigraphic_level,surface_preservation,condition_description,artifact_preservation,languages,written_in,archive,composite_no,composites,seal_no,seals,accession_no,cdli_comments,artifact_comments,provenience_comments,is_provenience_uncertain,period_comments,is_period_uncertain,artifact_type_comments,is_artifact_type_uncertain,seal_information,is_school_text,alternative_years,external_resources,external_resources_key,genres_comment,genres_uncertain,languages_uncertain,materials_aspect,materials_color,materials_uncertain,retired,has_fragments,is_artifact_fake,redirect_artifact_id,retired_comments
20291,"VAT 04727","VS 25, 085",Marzahn1991VS25,primary,85,,"Girsu (mod. Tello)","ED IIIb (ca. 2500-2340 BC)",Lugalanda.04.00.00,"Vorderasiatisches Museum, Berlin, Germany",Administrative,clay,tablet,71.0,23.0,71.0,,,,,,,,,,Sumerian,,,,,,,,,,,0,,0,,0,,0,,,," ",0,0,,,0,0,0,0,,
20292,"VAT 04730","VS 25, 086",Marzahn1991VS25,primary,86,,"Girsu (mod. Tello)","ED IIIb (ca. 2500-2340 BC)",Lugalanda.03.00.00,"Vorderasiatisches Museum, Berlin, Germany",Administrative,clay,tablet,81.0,26.0,79.0,,,,,,,,,,Sumerian,,,,,,,,,,,0,,0,,0,,0,,,," ",0,0,,,0,0,0,0,,
20293,"VAT 04738","VS 25, 087","DeimelOrSP4; Marzahn1991VS25","history; primary","12f.; 87","; ","Girsu (mod. Tello)","ED IIIb (ca. 2500-2340 BC)",Urukagina_l.02.00.00,"Vorderasiatisches Museum, Berlin, Germany",Administrative,clay,tablet,66.0,24.0,66.0,,,,,,,,,,Sumerian,,,,,,,,,,,0,,0,,0,,0,,,," ",0,0,,,0,0,0,0,,
20294,"VAT 04749","VS 25, 088",Marzahn1991VS25,primary,88,,"Girsu (mod. Tello)","ED IIIb (ca. 2500-2340 BC)",Lugalanda.06.00.00,"Vorderasiatisches Museum, Berlin, Germany",Administrative,clay,tablet,53.0,22.0,53.0,,,,,,,,,,Sumerian,,,,,,,,,,,0,,0,,0,,0,,,," ",0,0,,,0,0,0,0,,
20295,"VAT 04741","VS 25, 089",Marzahn1991VS25,primary,89,,"Girsu (mod. Tello)","ED IIIb (ca. 2500-2340 BC)",Lugalanda.05.00.00,"Vorderasiatisches Museum, Berlin, Germany",Administrative,clay,tablet,97.0,26.0,94.0,,,,,,,,,,Sumerian,,,,,,,,,,,0,,0,,0,,0,,,," ",0,0,,,0,0,0,0,,
20296,"VAT 04750","VS 25, 090",Marzahn1991VS25,primary,90,,"Girsu (mod. Tello)","ED IIIb (ca. 2500-2340 BC)",Urukagina_l.04.00.00,"Vorderasiatisches Museum, Berlin, Germany",Administrative,clay,tablet,58.0,24.0,58.0,,,,,,,,,,Sumerian,,,,,,,,,,,0,,0,,0,,0,,,," ",0,0,,,0,0,0,0,,
20297,"VAT 04755","VS 25, 091","Cohen1993Calendars; Marzahn1991VS25","history; primary","44; 91","; ","Girsu (mod. Tello)","ED IIIb (ca. 2500-2340 BC)","Urukagina_l.03.01.00 ?","Vorderasiatisches Museum, Berlin, Germany",Administrative,clay,tablet,59.0,23.0,60.0,,,,,,,,,,Sumerian,,,,,,,,,,,0,,0,,0,,0,,,," ",0,0,,,0,0,0,0,,
20298,"VAT 04756","VS 25, 092",Marzahn1991VS25,primary,92,,"Girsu (mod. Tello)","ED IIIb (ca. 2500-2340 BC)",Lugalanda.06.00.00,"Vorderasiatisches Museum, Berlin, Germany",Administrative,clay,tablet,48.0,24.0,48.0,,,,,,,,,,Sumerian,,,,,,,,,,,0,,0,,0,,0,,,," ",0,0,,,0,0,0,0,,
20299,"VAT 04814","VS 25, 093","Deimel1923; Marzahn1991VS25","history; primary","20; 93","; ","Girsu (mod. Tello)","ED IIIb (ca. 2500-2340 BC)",Urukagina_l.02.00.00,"Vorderasiatisches Museum, Berlin, Germany",Administrative,clay,tablet,58.0,24.0,58.0,,,,,,,,,,Sumerian,,,,,,,,,,,0,,0,,0,,0,,,," ",0,0,,,0,0,0,0,,
20300,"VAT 04818","VS 25, 095",Marzahn1991VS25,primary,95,,"Girsu (mod. Tello)","ED IIIb (ca. 2500-2340 BC)",Lugalanda.02.00.00,"Vorderasiatisches Museum, Berlin, Germany",Administrative,clay,tablet,56.0,21.0,56.0,,,,,,,,,,Sumerian,,,,,,,,,,,0,,0,,0,,0,,,," ",0,0,,,0,0,0,0,,
20301,"VAT 04815","VS 25, 094",Marzahn1991VS25,primary,94,,"Girsu (mod. Tello)","ED IIIb (ca. 2500-2340 BC)",Lugalanda.02.03.00,"Vorderasiatisches Museum, Berlin, Germany",Administrative,clay,tablet,56.0,20.0,55.0,,,,,,,,,,Sumerian,,,,,,,,,,,0,,0,,0,,0,,,," ",0,0,,,0,0,0,0,,
20302,"VAT 04835","VS 25, 096","Cohen1993Calendars; Marzahn1991VS25","history; primary","49; 96","; ","Girsu (mod. Tello)","ED IIIb (ca. 2500-2340 BC)",Urukagina_l.01.00.00,"Vorderasiatisches Museum, Berlin, Germany",Administrative,clay,tablet,51.0,25.0,52.0,,,,,,,,,,Sumerian,,,,,,,,,,,0,,0,,0,,0,,,," ",0,0,,,0,0,0,0,,
20303,"VAT 04852","VS 25, 097",Marzahn1991VS25,primary,97,,"Girsu (mod. Tello)","ED IIIb (ca. 2500-2340 BC)",Lugalanda.02.00.00,"Vorderasiatisches Museum, Berlin, Germany",Administrative,clay,tablet,92.0,24.0,90.0,,,,,,,,,,Sumerian,,,,,,,,,,,0,,0,,0,,0,,,," ",0,0,,,0,0,0,0,,
20304,"VAT 04855","VS 25, 098",Marzahn1991VS25,primary,98,,"Girsu (mod. Tello)","ED IIIb (ca. 2500-2340 BC)","Lugalanda.00.00.00 ?","Vorderasiatisches Museum, Berlin, Germany",Administrative,clay,tablet,74.0,26.0,75.0,,,,,,,,,,Sumerian,,,,,,,,,,,0,,0,,0,,0,,,," ",0,0,,,0,0,0,0,,
20305,"VAT 04857","VS 25, 099",Marzahn1991VS25,primary,99,,"Girsu (mod. Tello)","ED IIIb (ca. 2500-2340 BC)",Lugalanda.06.00.00,"Vorderasiatisches Museum, Berlin, Germany",Administrative,clay,tablet,80.0,24.0,80.0,,,,,,,,,,Sumerian,,,,,,,,,,,0,,0,,0,,0,,,," ",0,0,,,0,0,0,0,,
20306,"VAT 04863","VS 25, 100",Marzahn1991VS25,primary,100,,"Girsu (mod. Tello)","ED IIIb (ca. 2500-2340 BC)",Lugalanda.02.00.00,"Vorderasiatisches Museum, Berlin, Germany",Administrative,clay,tablet,72.0,25.0,72.0,,,,,,,,,,Sumerian,,,,,,,,,,,0,,0,,0,,0,,,," ",0,0,,,0,0,0,0,,
20307,"VAT 04864","VS 27, 079","Marzahn1996VS27; Meriggi1934MVAeG39; Selz2011Holzwirtschaft","primary; history; history","79; 118; p. 222-224, no. 3","; ; ","Girsu (mod. Tello)","ED IIIb (ca. 2500-2340 BC)",Urukagina_l.01.00.00,"Vorderasiatisches Museum, Berlin, Germany",Administrative,clay,tablet,74.0,26.0,74.0,,,,,,,,,,Sumerian,,,,,,,,,,,0,,0,,0,,0,,,," ",0,0,,,0,0,0,0,,
20308,"VAT 04866","VS 25, 101",Marzahn1991VS25,primary,101,,"Girsu (mod. Tello)","ED IIIb (ca. 2500-2340 BC)",Lugalanda.05.00.00,"Vorderasiatisches Museum, Berlin, Germany",Administrative,clay,tablet,74.0,26.0,74.0,,,,,,,,,,Sumerian,,,,,,,,,,,0,,0,,0,,0,,,," ",0,0,,,0,0,0,0,,
20309,"VAT 04869","VS 25, 102","Deimel1925OrSP14; Marzahn1991VS25; Meriggi1934MVAeG39","history; primary; history","14; 102; 162","; ; ","Girsu (mod. Tello)","ED IIIb (ca. 2500-2340 BC)","Urukagina_l.01.00.00 ?","Vorderasiatisches Museum, Berlin, Germany",Administrative,clay,tablet,66.0,24.0,64.0,,,,,,,,,,Sumerian,,,,,,,,,,,0,,0,,0,,0,,,," ",0,0,,,0,0,0,0,,
20310,"VAT 04872","VS 25, 103",Marzahn1991VS25,primary,103,,"Girsu (mod. Tello)","ED IIIb (ca. 2500-2340 BC)","Urukagina_l.00.00.00  probable, restored","Vorderasiatisches Museum, Berlin, Germany",Administrative,clay,tablet,80.0,23.0,81.0,,,,,,,,,,Sumerian,,,,,,,,,,,0,,0,,0,,0,,,," ",0,0,,,0,0,0,0,,
20311,"VAT 04873","VS 25, 104",Marzahn1991VS25,primary,104,,"Girsu (mod. Tello)","ED IIIb (ca. 2500-2340 BC)",Urukagina_l.02.00.00,"Vorderasiatisches Museum, Berlin, Germany",Administrative,clay,tablet,68.0,26.0,67.0,,,,,,,,,,Sumerian,,,,,,,,,,,0,,0,,0,,0,,,," ",0,0,,,0,0,0,0,,
20312,"VAT 04879","VS 25, 105",Marzahn1991VS25,primary,105,,"Girsu (mod. Tello)","ED IIIb (ca. 2500-2340 BC)",Urukagina_l.01.00.00,"Vorderasiatisches Museum, Berlin, Germany",Administrative,clay,tablet,79.0,26.0,78.0,,,,,,,,,,Sumerian,,,,,,,,,,,0,,0,,0,,0,,,," ",0,0,,,0,0,0,0,,
20313,"VAT 04885","VS 25, 106",Marzahn1991VS25,primary,106,,"Girsu (mod. Tello)","ED IIIb (ca. 2500-2340 BC)",Urukagina_l.02.00.00,"Vorderasiatisches Museum, Berlin, Germany",Administrative,clay,tablet,50.0,22.0,49.0,,,,,,,,,,Sumerian,,,,,,,,,,,0,,0,,0,,0,,,," ",0,0,,,0,0,0,0,,
20314,"VAT 04889","VS 25, 107",Marzahn1991VS25,primary,107,,"Girsu (mod. Tello)","ED IIIb (ca. 2500-2340 BC)","Urukagina_l.02.00.00 probable","Vorderasiatisches Museum, Berlin, Germany",Administrative,clay,tablet,53.0,22.0,53.0,,,,,,,,,,Sumerian,,,,,,,,,,,0,,0,,0,,0,,,," ",0,0,,,0,0,0,0,,
20315,"VAT 04892","VS 25, 108","Deimel1925OrSP17; Lambert1981Grand-marchand; Marzahn1991VS25","history; history; primary","10; p. 184; 108","; ; ","Girsu (mod. Tello)","ED IIIb (ca. 2500-2340 BC)",Urukagina_l.02.00.00,"Vorderasiatisches Museum, Berlin, Germany",Administrative,clay,tablet,63.0,25.0,61.0,,,,,,,,,,Sumerian,,,,,,,,,,,0,,0,,0,,0,,,," ",0,0,,,0,0,0,0,,
20316,"VAT 04905","VS 25, 109","Deimel1925OrSP17; Marzahn1991VS25; Meriggi1934MVAeG39","history; primary; history","19; 109; 91","; ; ","Girsu (mod. Tello)","ED IIIb (ca. 2500-2340 BC)",Lugalanda.04.00.00,"Vorderasiatisches Museum, Berlin, Germany",Administrative,clay,tablet,51.0,24.0,50.0,,,,,,,,,,Sumerian,,,,,,,,,,,0,,0,,0,,0,,,," ",0,0,,,0,0,0,0,,
20317,"VAT 04845","VS 27, 098","Deimel1925OrSP16; Marzahn1996VS27; sec5322; sec5324; sec5325; sec5326","history; primary; history; history; citation; citation","51; 98; ; ; ; ","; ; ; ; ; ","Girsu (mod. Tello)","ED IIIb (ca. 2500-2340 BC)",Lugalanda.00.00.00,"Vorderasiatisches Museum, Berlin, Germany",Administrative,clay,tablet,41.0,,41.0,,,,,,,,,,Sumerian,,,,,,,,,,,0,,0,,0,,0,,,," ",0,0,,,0,0,0,0,,
20318,"VAT 04641","VS 27, 001","Deimel1924OrSP9-13; Marzahn1996VS27; sec5329","history; primary; history","110f; 1; ","; ; ","Girsu (mod. Tello)","ED IIIb (ca. 2500-2340 BC)",Urukagina_l.06.06g.00,"Vorderasiatisches Museum, Berlin, Germany",Administrative,clay,tablet,97.0,25.0,97.0,,,,,,,,,,Sumerian,,,,,,,,,,,0,,0,,0,,0,,,," ",0,0,,,0,0,0,0,,
20319,"VAT 04648","VS 27, 002","Deimel1931AnOr2; Marzahn1996VS27","history; primary","03 + 07; 2","; ","Girsu (mod. Tello)","ED IIIb (ca. 2500-2340 BC)",Urukagina_l.06.00.00,"Vorderasiatisches Museum, Berlin, Germany",Administrative,clay,tablet,64.0,26.0,62.0,,,,,,,,,,Sumerian,,,,,,,,,,,0,,0,,0,,0,,,," ",0,0,,,0,0,0,0,,
20320,"VAT 04654","VS 27, 003","Deimel1924OrSP9-13; LaPlaca1990; Marzahn1996VS27; sec5335","history; history; primary; history","328; 90; 3; ","; ; ; ","Girsu (mod. Tello)","ED IIIb (ca. 2500-2340 BC)",Urukagina_l.02.00.00,"Vorderasiatisches Museum, Berlin, Germany",Administrative,clay,tablet,68.0,24.0,69.0,,,,,,,,,,Sumerian,,,,,,,,,,,0,,0,,0,,0,,,," ",0,0,,,0,0,0,0,,
20321,"VAT 04655","VS 27, 004","Deimel1928OrSP32; Maekawa1980weavers; Marzahn1996VS27","history; history; primary","76f.; p. 114 n. 3; 4","; ; ","Girsu (mod. Tello)","ED IIIb (ca. 2500-2340 BC)",Urukagina_l.02.03.00,"Vorderasiatisches Museum, Berlin, Germany",Administrative,clay,tablet,71.0,26.0,70.0,,,,,,,,,,Sumerian,,,,,,,,,,,0,,0,,0,,0,,,," ",0,0,,,0,0,0,0,,
20322,"VAT 04656","VS 27, 005","Civil1994Georgica; Deimel1925OrSP17; Lambert1975OrNS44; LaPlaca1990; Marzahn1996VS27; Meriggi1934MVAeG39","history; history; history; history; primary; history","174; 11f.; :48; 94; 5; 160","; ; ; ; ; ","Girsu (mod. Tello)","ED IIIb (ca. 2500-2340 BC)",Urukagina_l.02.00.00,"Vorderasiatisches Museum, Berlin, Germany",Administrative,clay,tablet,62.0,24.0,60.0,,,,,,,,,,Sumerian,,,,,,,,,,,0,,0,,0,,0,,,," ",0,0,,,0,0,0,0,,
20323,"VAT 04658","VS 27, 006","Deimel1928OrSP34; Marzahn1996VS27; sec5346; Waetzoldt1987compensation; Yamamoto1981people","history; primary; history; history; history","10-12; 6; ; p. 125 n. 60; p. 93, p. 109 n. 8","; ; ; ; ","Girsu (mod. Tello)","ED IIIb (ca. 2500-2340 BC)",Urukagina_l.02.10.00,"Vorderasiatisches Museum, Berlin, Germany",Administrative,clay,tablet,208.0,32.0,208.0,,,,,,,,,,Sumerian,,,,,,,,,,,0,,0,,0,,0,,,," ",0,0,,,0,0,0,0,,
20324,"VAT 04660","VS 27, 007","Deimel1924OrSP9-13; Deimel1931AnOr2; Maeda1983subgroups; Marzahn1996VS27; Powell1984AfO31","history; history; history; primary; history","147; 27ff.; p. 70; 7; 55:73","; ; ; ; ","Girsu (mod. Tello)","ED IIIb (ca. 2500-2340 BC)",Lugalanda.06.12.00,"Vorderasiatisches Museum, Berlin, Germany",Administrative,clay,tablet,109.0,29.0,110.0,,,,,,,,,,Sumerian,,,,,,,,,,,0,,0,,0,,0,,,," ",0,0,,,0,0,0,0,,
20325,"VAT 04662","VS 27, 008","Deimel1925OrSP17; LaPlaca1990; Marzahn1996VS27","history; history; primary","13; 88; 8","; ; ","Girsu (mod. Tello)","ED IIIb (ca. 2500-2340 BC)",Urukagina_l.03.00.00,"Vorderasiatisches Museum, Berlin, Germany",Administrative,clay,tablet,86.0,25.0,87.0,,,,,,,,,,Sumerian,,,,,,,,,,,0,,0,,0,,0,,,," ",0,0,,,0,0,0,0,,
20326,"VAT 04664","VS 27, 009","Deimel1924OrSP9-13; Lambert1981Grand-marchand; Marzahn1996VS27","history; history; primary","229f.; p. 184; 9","; ; ","Girsu (mod. Tello)","ED IIIb (ca. 2500-2340 BC)",Urukagina_e.01.11.00,"Vorderasiatisches Museum, Berlin, Germany",Administrative,clay,tablet,90.0,25.0,91.0,,,,,,,,,,Sumerian,,,,,,,,,,,0,,0,,0,,0,,,," ",0,0,,,0,0,0,0,,
20327,"VAT 04667","VS 27, 010","Deimel1925OrSP17; Marzahn1996VS27","history; primary","22; 10","; ","Girsu (mod. Tello)","ED IIIb (ca. 2500-2340 BC)",Lugalanda.00.00.00,"Vorderasiatisches Museum, Berlin, Germany",Administrative,clay,tablet,59.0,24.0,59.0,,,,,,,,,,Sumerian,,,,,,,,,,,0,,0,,0,,0,,,," ",0,0,,,0,0,0,0,,
20328,"VAT 04668","VS 27, 011","Deimel1920OrSP2; Marzahn1996VS27","history; primary","14; 11","; ","Girsu (mod. Tello)","ED IIIb (ca. 2500-2340 BC)",Urukagina_l.02.00.00,"Vorderasiatisches Museum, Berlin, Germany",Administrative,clay,tablet,57.0,23.0,56.0,,,,,,,,,,Sumerian,,,,,,,,,,,0,,0,,0,,0,,,," ",0,0,,,0,0,0,0,,
20329,"VAT 04674","VS 27, 012","Deimel1926Viehzucht; Lambert1981Grand-marchand; Marzahn1996VS27","history; history; primary","p. 3; p. 184; 12","; ; ","Girsu (mod. Tello)","ED IIIb (ca. 2500-2340 BC)",Lugalanda.01.00.00,"Vorderasiatisches Museum, Berlin, Germany",Administrative,clay,tablet,56.0,23.0,56.0,,,,,,,,,,Sumerian,,,,,,,,,,,0,,0,,0,,0,,,," ",0,0,,,0,0,0,0,,
20330,"VAT 04681","VS 27, 013","Maeda1982subgroups; Marzahn1996VS27; sec5368; sec5370","history; primary; history; history","p. 77; 13; ; ","; ; ; ","Girsu (mod. Tello)","ED IIIb (ca. 2500-2340 BC)",Urukagina_l.02.00.00,"Vorderasiatisches Museum, Berlin, Germany",Administrative,clay,tablet,126.0,32.0,133.0,,,,,,,,,,Sumerian,,,,,,,,,,,0,,0,,0,,0,,,," ",0,0,,,0,0,0,0,,
20331,"VAT 04683","VS 27, 014","Deimel1926Viehzucht; Marzahn1996VS27; Yamamoto1981people","history; primary; history","p. 18; 14; p. 110 n. 19","; ; ","Girsu (mod. Tello)","ED IIIb (ca. 2500-2340 BC)",Lugalanda.02.00.00,"Vorderasiatisches Museum, Berlin, Germany",Administrative,clay,tablet,51.0,21.0,49.0,,,,,,,,,,Sumerian,,,,,,,,,,,0,,0,,0,,0,,,," ",0,0,,,0,0,0,0,,
20332,"VAT 04684","VS 27, 015","Deimel1931AnOr2; Marzahn1996VS27","history; primary","03; 15","; ","Girsu (mod. Tello)","ED IIIb (ca. 2500-2340 BC)",Lugalanda.01.00.00,"Vorderasiatisches Museum, Berlin, Germany",Administrative,clay,tablet,52.0,21.0,52.0,,,,,,,,,,Sumerian,,,,,,,,,,,0,,0,,0,,0,,,," ",0,0,,,0,0,0,0,,
20333,"VAT 04685","VS 27, 016","Deimel1925OrSP16; Marzahn1996VS27","history; primary","32; 16","; ","Girsu (mod. Tello)","ED IIIb (ca. 2500-2340 BC)",Lugalanda.04.00.00,"Vorderasiatisches Museum, Berlin, Germany",Administrative,clay,tablet,55.0,25.0,55.0,,,,,,,,,,Sumerian,,,,,,,,,,,0,,0,,0,,0,,,," ",0,0,,,0,0,0,0,,
20334,"VAT 04703","VS 27, 018","Deimel1925OrSP16; Marzahn1996VS27","history; primary","44; 18","; ","Girsu (mod. Tello)","ED IIIb (ca. 2500-2340 BC)","Urukagina_l.00.00.00 nearcertain","Vorderasiatisches Museum, Berlin, Germany",Administrative,clay,tablet,68.0,24.0,67.0,,,,,,,,,,Sumerian,,,,,,,,,,,0,,0,,0,,0,,,," ",0,0,,,0,0,0,0,,
20335,"VAT 04704","VS 27, 019","Deimel1925OrSP16; Marzahn1996VS27; Selz2011Holzwirtschaft","history; primary; history","5; 19; p. 236-237, no. 9","; ; ","Girsu (mod. Tello)","ED IIIb (ca. 2500-2340 BC)",Lugalanda.05.00.00,"Vorderasiatisches Museum, Berlin, Germany",Administrative,clay,tablet,84.0,26.0,81.0,,,,,,,,,,Sumerian,,,,,,,,,,,0,,0,,0,,0,,,," ",0,0,,,0,0,0,0,,
20336,"VAT 04706","VS 27, 020","Deimel1924OrSP9-13; Englund1990Fischerei; Marzahn1996VS27","history; citation; primary","317; p. 96 n. 305 (as VAT 4607) (obv. iii 2 - rev. I 2); 20","; ; ","Girsu (mod. Tello)","ED IIIb (ca. 2500-2340 BC)","Urukagina_l.03.07.00 ?","Vorderasiatisches Museum, Berlin, Germany",Administrative,clay,tablet,66.0,25.0,66.0,,,,,,,,,,Sumerian,,,,,,,,,,,0,,0,,0,,0,,,," ",0,0,,,0,0,0,0,,
20337,"VAT 04717","VS 27, 021","Deimel1931AnOr2; Maekawa1980weavers; Marzahn1996VS27; sec5388","history; history; primary; history","59-60; p. 89, p. 117 n. 21; 21; ","; ; ; ","Girsu (mod. Tello)","ED IIIb (ca. 2500-2340 BC)",Urukagina_l.01.12.00,"Vorderasiatisches Museum, Berlin, Germany",Administrative,clay,tablet,84.0,25.0,84.0,,,,,,,,,,Sumerian,,,,,,,,,,,0,,0,,0,,0,,,," ",0,0,,,0,0,0,0,,
20338,"VAT 04718","VS 27, 022","Deimel1924OrSP9-13; Marzahn1996VS27; Selz2011Holzwirtschaft","history; primary; history","322; 22; p. 239-240 no. 11","; ; ","Girsu (mod. Tello)","ED IIIb (ca. 2500-2340 BC)",Lugalanda.04.00.00,"Vorderasiatisches Museum, Berlin, Germany",Administrative,clay,tablet,80.0,24.0,79.0,,,,,,,,,,Sumerian,,,,,,,,,,,0,,0,,0,,0,,,," ",0,0,,,0,0,0,0,,
20339,"VAT 04719","VS 27, 023","Deimel1924OrSP9-13; Maeda1984irrigation; Marzahn1996VS27","history; history; primary","288f.; p. 37ff.; 23","; ; ","Girsu (mod. Tello)","ED IIIb (ca. 2500-2340 BC)",Lugalanda.02.00.00,"Vorderasiatisches Museum, Berlin, Germany",Administrative,clay,tablet,72.0,22.0,72.0,,,,,,,,,,Sumerian,,,,,,,,,,,0,,0,,0,,0,,,," ",0,0,,,0,0,0,0,,
20340,"VAT 04722","VS 27, 024","Deimel1925OrSP16; Marzahn1996VS27","history; primary","14; 24","; ","Girsu (mod. Tello)","ED IIIb (ca. 2500-2340 BC)",Urukagina_l.02.00.00,"Vorderasiatisches Museum, Berlin, Germany",Administrative,clay,tablet,85.0,23.0,86.0,,,,,,,,,,Sumerian,,,,,,,,,,,0,,0,,0,,0,,,," ",0,0,,,0,0,0,0,,
20341,"VAT 04723","VS 27, 025","Deimel1926Viehzucht; Lambert1981Grand-marchand; Marzahn1996VS27","history; history; primary","p. 16; p. 184; 25","; ; ","Girsu (mod. Tello)","ED IIIb (ca. 2500-2340 BC)",Urukagina_l.06.00.00,"Vorderasiatisches Museum, Berlin, Germany",Administrative,clay,tablet,67.0,23.0,67.0,,,,,,,,,,Sumerian,,,,,,,,,,,0,,0,,0,,0,,,," ",0,0,,,0,0,0,0,,
20342,"VAT 04724","VS 27, 026","Deimel1924OrSP9-13; Kramer1932Fara; Marzahn1996VS27","history; history; primary","199f.; 111; 26","; ; ","Girsu (mod. Tello)","ED IIIb (ca. 2500-2340 BC)",Urukagina_l.03.00.00,"Vorderasiatisches Museum, Berlin, Germany",Administrative,clay,tablet,101.0,25.0,101.0,,,,,,,,,,Sumerian,,,,,,,,,,,0,,0,,0,,0,,i3.MesopOil,11158," ",0,0,,,0,0,0,0,,
20343,"VAT 04726","VS 27, 027","Deimel1924OrSP9-13; Marzahn1996VS27; Steinkeller1989SaleDocuments","history; primary; history","199f; 27; p. 37 n. 70","; ; ","Girsu (mod. Tello)","ED IIIb (ca. 2500-2340 BC)",Urukagina_l.04.00.00,"Vorderasiatisches Museum, Berlin, Germany",Administrative,clay,tablet,66.0,24.0,65.0,,,,,,,,,,Sumerian,,,,,,,,,,,0,,0,,0,,0,,,," ",0,0,,,0,0,0,0,,
20344,"VAT 04728","VS 27, 028","Deimel1924OrSP9-13; Marzahn1996VS27","history; primary","222; 28","; ","Girsu (mod. Tello)","ED IIIb (ca. 2500-2340 BC)",Urukagina_l.04.00.00,"Vorderasiatisches Museum, Berlin, Germany",Administrative,clay,tablet,67.0,23.0,67.0,,,,,,,,,,Sumerian,,,,,,,,,,,0,,0,,0,,0,,,," ",0,0,,,0,0,0,0,,
20345,"VAT 04729","VS 27, 029","Deimel1924OrSP9-13; Deimel1931AnOr2; Marzahn1996VS27","history; history; primary","164; 52; 29","; ; ","Girsu (mod. Tello)","ED IIIb (ca. 2500-2340 BC)","Lugalanda.00.00.00 ?","Vorderasiatisches Museum, Berlin, Germany",Administrative,clay,tablet,52.0,24.0,59.0,,,,,,,,,,Sumerian,,,,,,,,,,,0,,0,,0,,0,,,," ",0,0,,,0,0,0,0,,
20346,"VAT 04732","VS 27, 030","Deimel1925OrSP17; LaPlaca1990; Marzahn1996VS27; Meriggi1934MVAeG39","history; history; primary; history","15; 86; 30; 166","; ; ; ","Girsu (mod. Tello)","ED IIIb (ca. 2500-2340 BC)",Urukagina_e.01.01.00,"Vorderasiatisches Museum, Berlin, Germany",Administrative,clay,tablet,71.0,25.0,72.0,,,,,,,,,,Sumerian,,,,,,,,,,,0,,0,,0,,0,,,," ",0,0,,,0,0,0,0,,
20347,"VAT 04733","VS 27, 031","Civil1994Georgica; Deimel1925OrSP17; LaPlaca1990; Marzahn1996VS27","history; history; history; primary","174; 17; 91; 31","; ; ; ","Girsu (mod. Tello)","ED IIIb (ca. 2500-2340 BC)",Urukagina_l.03.00.00,"Vorderasiatisches Museum, Berlin, Germany",Administrative,clay,tablet,65.0,22.0,65.0,,,,,,,,,,Sumerian,,,,,,,,,,,0,,0,,0,,0,,,," ",0,0,,,0,0,0,0,,
20348,"VAT 04734","VS 27, 032","Civil1994Georgica; Deimel1925OrSP16; Marzahn1996VS27; Selz2011Holzwirtschaft","history; history; primary; history"," 80: 43-45; 3f.; 32; p. 224-226, no. 4","; ; ; ","Girsu (mod. Tello)","ED IIIb (ca. 2500-2340 BC)",Lugalanda.03.00.00,"Vorderasiatisches Museum, Berlin, Germany",Administrative,clay,tablet,82.0,23.0,82.0,,,,,,,,,,Sumerian,,,,,,,,,,,0,,0,,0,,0,,,," ",0,0,,,0,0,0,0,,
20349,"VAT 04735","VS 27, 033","Deimel1931AnOr2; Marzahn1996VS27","history; primary","12-13; 33","; ","Girsu (mod. Tello)","ED IIIb (ca. 2500-2340 BC)",Lugalanda.06.12.00,"Vorderasiatisches Museum, Berlin, Germany",Administrative,clay,tablet,100.0,28.0,102.0,,,,,,,,,,Sumerian,,,,,,,,,,,0,,0,,0,,0,,,," ",0,0,,,0,0,0,0,,
20350,"VAT 04736","VS 27, 034","Deimel1924OrSP9-13; Marzahn1996VS27; sec5428","history; primary; history","173f; 34; ","; ; ","Girsu (mod. Tello)","ED IIIb (ca. 2500-2340 BC)","Lugalanda.04.00.00 ?","Vorderasiatisches Museum, Berlin, Germany",Administrative,clay,tablet,74.0,25.0,74.0,,,,,,,,,,Sumerian,,,,,,,,,,,0,,0,,0,,0,,,," ",0,0,,,0,0,0,0,,
20351,"VAT 04739","VS 27, 035","Deimel1925OrSP16; Marzahn1996VS27; Selz2011Holzwirtschaft","history; primary; history","37; 35; p. 242-243, no. 13","; ; ","Girsu (mod. Tello)","ED IIIb (ca. 2500-2340 BC)","Lugalanda.05.00.00 ?","Vorderasiatisches Museum, Berlin, Germany",Administrative,clay,tablet,67.0,25.0,66.0,,,,,,,,,,Sumerian,,,,,,,,,,,0,,0,,0,,0,,,," ",0,0,,,0,0,0,0,,
20352,"VAT 04740","VS 27, 036","Deimel1924OrSP9-13; LaPlaca1990; Maeda1984irrigation; Marzahn1996VS27","history; history; history; primary","289; 94; p. 48; 36","; ; ; ","Girsu (mod. Tello)","ED IIIb (ca. 2500-2340 BC)",Urukagina_l.04.00.00,"Vorderasiatisches Museum, Berlin, Germany",Administrative,clay,tablet,79.0,26.0,80.0,,,,,,,,,,Sumerian,,,,,,,,,,,0,,0,,0,,0,,,," ",0,0,,,0,0,0,0,,
